id,uuid,timestamp,just_booted,reset_reason,uptime,fw_version,modem_fw_version,rsrp
165724,359404230082860,,,,31,,,-96
165634,359404230082860,,,,12891,,,-99
165580,359404230082860,,,,18,,,-96
165469,359404230082860,,,,29,,,-96
165406,359404230082860,,,,11,,,-97
165205,359404230082860,,,,11,,,-96
165026,359404230082860,,,,35,,,-96
164962,359404230082860,,,,16,,,-95
164818,359404230082860,,,,22,,,-95
164569,359404230082860,,,,26,,,-96
164562,359404230082860,,,,14,,,-96
164411,359404230082860,,,,31,,,-96
164152,359404230082860,,,,17,,,-96
164070,359404230082860,,,,20,,,-96
163947,359404230082860,,,,12,,,-96
163803,359404230082860,,,,12,,,-97
163621,359404230082860,,,,15,,,-96
163433,359404230082860,,,,24,,,-96
163301,359404230082860,,,,25,,,-97
163164,359404230082860,,,,28,,,-95
163027,359404230082860,,,,34,,,-97
162879,359404230082860,,,,9,,,-95
162780,359404230082860,,,,19,,,-96
162690,359404230082860,,,,33,,,-96
162580,359404230082860,,,,24,,,-96
162432,359404230082860,,,,2796,,,-96
162326,359404230082860,,,,2652,,,-96
162163,359404230082860,,,,7,,,-95
162075,359404230082860,,,,24,,,-94
161936,359404230082860,,,,19,,,-97
161853,359404230082860,,,,34,,,-94
161644,359404230082860,,,,30,,,-94
161533,359404230082860,,,,19,,,-96
161285,359404230082860,,,,19,,,-97
161139,359404230082860,,,,36,,,-94
160903,359404230082860,,,,10,,,-95
160775,359404230082860,,,,25,,,-97
160645,359404230082860,,,,10,,,-96
160429,359404230082860,,,,25,,,-96
160269,359404230082860,,,,13,,,-96
160043,359404230082860,,,,25,,,-95
159907,359404230082860,,,,36,,,-95
159751,359404230082860,,,,33,,,-95
159480,359404230082860,,,,14,,,-97
159361,359404230082860,,,,12936,,,-97
159255,359404230082860,,,,37,,,-96
159250,359404230082860,,,,26323,,,-96
159030,359404230082860,,,,33,,,-96
158843,359404230082860,,,,15,,,-94
158643,359404230082860,,,,34,,,-94
158619,359404230082860,,,,20,,,-93
158476,359404230082860,,,,16,,,-96
158318,359404230082860,,,,21,,,-95
158120,359404230082860,,,,11,,,-94
157970,359404230082860,,,,31,,,-95
157878,359404230082860,,,,37,,,-96
157711,359404230082860,,,,34,,,-96
157559,359404230082860,,,,16,,,-95
157411,359404230082860,,,,15,,,-95
157264,359404230082860,,,,20,,,-95
157160,359404230082860,,,,7,,,-95
156985,359404230082860,,,,22,,,-96
156870,359404230082860,,,,10,,,-96
156765,359404230082860,,,,18,,,-95
156522,359404230082860,,,,23,,,-96
156285,359404230082860,,,,14,,,-95
156126,359404230082860,,,,36,,,-97
156012,359404230082860,,,,32,,,-97
155535,359404230082860,,,,16,,,-85
128578,359404230082860,,,,224,,,-67
261157,359404230082795,,,,14,,,-92
261146,359404230082795,,,,20,,,-93
128647,359404230082795,,,,236,,,-79
302919,359404230082654,,,,10,,,-94
302354,359404230082654,,,,28,,,-93
297092,359404230082654,,,,1773,,,-93
295733,359404230082654,,,,34,,,-94
294286,359404230082654,,,,27,,,-92
293822,359404230082654,,,,29,,,-92
293478,359404230082654,,,,7,,,-92
292399,359404230082654,,,,8,,,-92
291893,359404230082654,,,,27,,,-95
291422,359404230082654,,,,33,,,-94
290450,359404230082654,,,,20,,,-93
290030,359404230082654,,,,15,,,-93
289751,359404230082654,,,,18,,,-94
288782,359404230082654,,,,12,,,-93
288472,359404230082654,,,,17,,,-91
287322,359404230082654,,,,24,,,-91
286652,359404230082654,,,,29,,,-94
286256,359404230082654,,,,35,,,-92
285969,359404230082654,,,,14,,,-92
285536,359404230082654,,,,27,,,-93
285260,359404230082654,,,,20030,,,-94
285184,359404230082654,,,,19768,,,-93
285065,359404230082654,,,,18142,,,-94
284718,359404230082654,,,,24,,,-92
283880,359404230082654,,,,22,,,-92
283013,359404230082654,,,,34,,,-94
282604,359404230082654,,,,29,,,-92
282131,359404230082654,,,,4648,,,-93
281936,359404230082654,,,,2784,,,-93
281443,359404230082654,,,,20,,,-95
280926,359404230082654,,,,27,,,-94
280168,359404230082654,,,,7,,,-94
279088,359404230082654,,,,22,,,-96
278664,359404230082654,,,,34,,,-94
276582,359404230082654,,,,16,,,-93
276247,359404230082654,,,,19,,,-94
275735,359404230082654,,,,14,,,-93
274151,359404230082654,,,,12,,,-92
273771,359404230082654,,,,9,,,-94
273119,359404230082654,,,,34,,,-95
272032,359404230082654,,,,31,,,-95
270925,359404230082654,,,,23,,,-95
269626,359404230082654,,,,17,,,-96
269325,359404230082654,,,,8,,,-93
268511,359404230082654,,,,16,,,-95
267934,359404230082654,,,,28,,,-96
267312,359404230082654,,,,8,,,-96
266748,359404230082654,,,,22,,,-95
266309,359404230082654,,,,19,,,-96
265506,359404230082654,,,,25,,,-96
263890,359404230082654,,,,35,,,-97
263477,359404230082654,,,,27,,,-95
263010,359404230082654,,,,12,,,-95
261846,359404230082654,,,,27,,,-95
259423,359404230082654,,,,1430,,,-95
259301,359404230082654,,,,58375,,,-96
258319,359404230082654,,,,31,,,-95
257486,359404230082654,,,,30,,,-95
256627,359404230082654,,,,18,,,-95
256579,359404230082654,,,,36806,,,-95
256036,359404230082654,,,,21,,,-94
255209,359404230082654,,,,21,,,-97
254066,359404230082654,,,,26,,,-94
252953,359404230082654,,,,27,,,-98
250580,359404230082654,,,,19,,,-96
246169,359404230082654,,,,10,,,-97
245491,359404230082654,,,,38,,,-94
242887,359404230082654,,,,36,,,-97
242157,359404230082654,,,,236,,,-95
242142,359404230082654,,,,19376,,,-104
242064,359404230082654,,,,13506,,,-109
242024,359404230082654,,,,10967,,,-113
242022,359404230082654,,,,10831,,,-112
241854,359404230082654,,,,25,,,-108
240876,359404230082654,,,,24,,,-108
239841,359404230082654,,,,56395,,,-112
239029,359404230082654,,,,1275,,,-112
238922,359404230082654,,,,231,,,-113
238800,359404230082654,,,,80584,,,-112
237664,359404230082654,,,,23,,,-109
236206,359404230082654,,,,30,,,-110
235889,359404230082654,,,,16,,,-110
235790,359404230082654,,,,18,,,-111
235582,359404230082654,,,,7,,,-112
235511,359404230082654,,,,32,,,-114
235405,359404230082654,,,,14,,,-112
235133,359404230082654,,,,23,,,-111
235068,359404230082654,,,,37,,,-112
234994,359404230082654,,,,21,,,-109
234914,359404230082654,,,,11,,,-111
234412,359404230082654,,,,37,,,-110
234185,359404230082654,,,,16,,,-110
233896,359404230082654,,,,13,,,-101
233410,359404230082654,,,,12,,,-111
233367,359404230082654,,,,39,,,-112
232816,359404230082654,,,,24,,,-110
232515,359404230082654,,,,495150,,,-111
232324,359404230082654,,,,436355,,,-111
227727,359404230082654,,,,86342,,,-111
226649,359404230082654,,,,8623,,,-111
226577,359404230082654,,,,4701,,,-111
226482,359404230082654,,,,38,,,-100
225827,359404230082654,,,,238,,,-102
225739,359404230082654,,,,8,,,-97
225391,359404230082654,,,,7,,,-96
224887,359404230082654,,,,28,,,-95
224696,359404230082654,,,,23,,,-95
224585,359404230082654,,,,19179,,,-97
224273,359404230082654,,,,23,,,-96
224224,359404230082654,,,,32,,,-96
223892,359404230082654,,,,20,,,-96
223442,359404230082654,,,,18,,,-94
223150,359404230082654,,,,21,,,-95
222635,359404230082654,,,,11,,,-95
222114,359404230082654,,,,18,,,-95
221695,359404230082654,,,,2242,,,-94
221497,359404230082654,,,,17345,,,-113
221368,359404230082654,,,,6,,,-112
221041,359404230082654,,,,22987,,,-96
220715,359404230082654,,,,13,,,-110
220214,359404230082654,,,,7,,,-112
220138,359404230082654,,,,23,,,-115
219813,359404230082654,,,,50384,,,-112
219409,359404230082654,,,,35,,,-112
219260,359404230082654,,,,21,,,-111
218899,359404230082654,,,,29,,,-113
218884,359404230082654,,,,40045,,,-101
218870,359404230082654,,,,39741,,,-106
218867,359404230082654,,,,39662,,,-106
218607,359404230082654,,,,16728,,,-113
218408,359404230082654,,,,93,,,-117
218011,359404230082654,,,,23,,,-111
217950,359404230082654,,,,19,,,-111
217914,359404230082654,,,,22,,,-110
217834,359404230082654,,,,6,,,-110
217763,359404230082654,,,,17,,,-99
217624,359404230082654,,,,13,,,-111
217570,359404230082654,,,,42,,,-113
217361,359404230082654,,,,28,,,-111
217329,359404230082654,,,,35,,,-111
217250,359404230082654,,,,12,,,-112
217081,359404230082654,,,,11,,,-113
216991,359404230082654,,,,13,,,-110
216929,359404230082654,,,,30,,,-110
216375,359404230082654,,,,376087,,,-111
216148,359404230082654,,,,347763,,,-113
216108,359404230082654,,,,341665,,,-113
215964,359404230082654,,,,315548,,,-113
215818,359404230082654,,,,292823,,,-114
213718,359404230082654,,,,2096,,,-111
213226,359404230082654,,,,130821,,,-111
212749,359404230082654,,,,49331,,,-112
212488,359404230082654,,,,428,,,-111
212390,359404230082654,,,,1217,,,-111
212028,359404230082654,,,,241699,,,-113
210781,359404230082654,,,,29252,,,-112
210610,359404230082654,,,,26,,,-112
210263,359404230082654,,,,12,,,-111
210165,359404230082654,,,,10,,,-111
209553,359404230082654,,,,12,,,-111
208392,359404230082654,,,,273818,,,-112
208385,359404230082654,,,,272204,,,-113
208237,359404230082654,,,,245779,,,-112
208095,359404230082654,,,,207379,,,-112
207915,359404230082654,,,,172992,,,-113
207830,359404230082654,,,,156307,,,-112
207466,359404230082654,,,,91442,,,-111
206982,359404230082654,,,,20,,,-110
206940,359404230082654,,,,52684,,,-110
206637,359404230082654,,,,17,,,-111
205273,359404230082654,,,,32,,,-109
205253,359404230082654,,,,9,,,-109
205218,359404230082654,,,,24,,,-113
204318,359404230082654,,,,568051,,,-112
204284,359404230082654,,,,562994,,,-112
204194,359404230082654,,,,546552,,,-111
199907,359404230082654,,,,27,,,-113
196570,359404230082654,,,,23,,,-115
196464,359404230082654,,,,36,,,-114
195888,359404230082654,,,,35,,,-119
194688,359404230082654,,,,26,,,-107
194257,359404230082654,,,,7,,,-106
194006,359404230082654,,,,30,,,-105
193515,359404230082654,,,,27,,,-108
193472,359404230082654,,,,24,,,-108
193368,359404230082654,,,,31,,,-106
193003,359404230082654,,,,18,,,-114
192612,359404230082654,,,,31,,,-107
192176,359404230082654,,,,21,,,-113
191745,359404230082654,,,,27,,,-108
191703,359404230082654,,,,20,,,-107
191594,359404230082654,,,,21,,,-107
191538,359404230082654,,,,14,,,-108
191492,359404230082654,,,,6,,,-107
191049,359404230082654,,,,11,,,-107
190695,359404230082654,,,,21,,,-107
189498,359404230082654,,,,15,,,-107
189381,359404230082654,,,,25,,,-107
188263,359404230082654,,,,10,,,-105
188219,359404230082654,,,,15,,,-108
186803,359404230082654,,,,9,,,-106
186567,359404230082654,,,,34,,,-106
186290,359404230082654,,,,24,,,-107
185023,359404230082654,,,,9,,,-107
184690,359404230082654,,,,17,,,-107
184640,359404230082654,,,,32,,,-107
184490,359404230082654,,,,2037,,,-104
184459,359404230082654,,,,31711,,,-105
184050,359404230082654,,,,14,,,-106
183853,359404230082654,,,,17,,,-105
182565,359404230082654,,,,33,,,-108
182405,359404230082654,,,,32,,,-106
181721,359404230082654,,,,6,,,-106
181674,359404230082654,,,,16,,,-107
181008,359404230082654,,,,30,,,-108
179299,359404230082654,,,,6,,,-106
178687,359404230082654,,,,27,,,-111
176986,359404230082654,,,,27,,,-108
176239,359404230082654,,,,29,,,-107
176112,359404230082654,,,,21,,,-112
175231,359404230082654,,,,10,,,-106
175060,359404230082654,,,,18,,,-107
174397,359404230082654,,,,8,,,-107
174357,359404230082654,,,,7,,,-108
173913,359404230082654,,,,24,,,-105
173794,359404230082654,,,,7,,,-104
173731,359404230082654,,,,33,,,-103
173701,359404230082654,,,,23,,,-105
173663,359404230082654,,,,24,,,-105
173267,359404230082654,,,,1307,,,-105
173058,359404230082654,,,,26,,,-106
172865,359404230082654,,,,9,,,-110
172635,359404230082654,,,,12,,,-105
172432,359404230082654,,,,12,,,-104
172202,359404230082654,,,,27,,,-105
172009,359404230082654,,,,33,,,-106
171852,359404230082654,,,,35,,,-105
171382,359404230082654,,,,33,,,-105
171245,359404230082654,,,,31,,,-106
171195,359404230082654,,,,19,,,-106
170657,359404230082654,,,,14,,,-108
170589,359404230082654,,,,18,,,-105
170512,359404230082654,,,,31,,,-115
170492,359404230082654,,,,15,,,-109
170144,359404230082654,,,,31,,,-105
168477,359404230082654,,,,13,,,-106
168394,359404230082654,,,,22,,,-106
168336,359404230082654,,,,31,,,-106
167340,359404230082654,,,,12,,,-108
166679,359404230082654,,,,17,,,-110
166446,359404230082654,,,,11,,,-110
166419,359404230082654,,,,16,,,-111
166200,359404230082654,,,,33,,,-109
166010,359404230082654,,,,11,,,-108
165603,359404230082654,,,,13,,,-109
165255,359404230082654,,,,18,,,-108
164527,359404230082654,,,,38,,,-114
164418,359404230082654,,,,37,,,-109
164390,359404230082654,,,,28,,,-107
164244,359404230082654,,,,15,,,-109
163909,359404230082654,,,,23,,,-108
163628,359404230082654,,,,209,,,-95
163532,359404230082654,,,,22,,,-98
163371,359404230082654,,,,23,,,-98
163238,359404230082654,,,,31,,,-96
163091,359404230082654,,,,37,,,-97
162942,359404230082654,,,,10,,,-96
162654,359404230082654,,,,17,,,-98
162376,359404230082654,,,,2932,,,-99
162213,359404230082654,,,,28,,,-101
162079,359404230082654,,,,36,,,-101
161993,359404230082654,,,,33,,,-101
161887,359404230082654,,,,14,,,-100
161719,359404230082654,,,,24,,,-101
161454,359404230082654,,,,27,,,-101
161260,359404230082654,,,,16,,,-102
161150,359404230082654,,,,21619,,,-101
160981,359404230082654,,,,27,,,-100
160892,359404230082654,,,,30,,,-99
160241,359404230082654,,,,22,,,-97
159848,359404230082654,,,,19,,,-99
159712,359404230082654,,,,28,,,-100
159310,359404230082654,,,,32,,,-101
158992,359404230082654,,,,26,,,-99
158625,359404230082654,,,,23,,,-99
158466,359404230082654,,,,24,,,-98
158307,359404230082654,,,,29,,,-97
158192,359404230082654,,,,17,,,-94
158032,359404230082654,,,,9,,,-94
157718,359404230082654,,,,10,,,-94
157603,359404230082654,,,,11,,,-97
157467,359404230082654,,,,25,,,-98
157298,359404230082654,,,,37,,,-97
157258,359404230082654,,,,32,,,-98
156622,359404230082654,,,,38,,,-97
156541,359404230082654,,,,34,,,-97
156338,359404230082654,,,,20,,,-96
156054,359404230082654,,,,16,,,-99
155632,359404230082654,,,,9360,,,-86
155603,359404230082654,,,,4800,,,-87
155532,359404230082654,,,,24,,,-89
128526,359404230082654,,,,231,,,-72
302000,359404230082159,,,,14,,,-75
301045,359404230082159,,,,45513,,,-77
300073,359404230082159,,,,14,,,-69
298876,359404230082159,,,,15,,,-69
297095,359404230082159,,,,1851,,,-71
296049,359404230082159,,,,23,,,-71
294325,359404230082159,,,,11,,,-68
293846,359404230082159,,,,40,,,-70
292533,359404230082159,,,,12,,,-66
292499,359404230082159,,,,11,,,-72
292235,359404230082159,,,,16,,,-72
292201,359404230082159,,,,333,,,-72
291668,359404230082159,,,,29,,,-73
291237,359404230082159,,,,18,,,-72
289933,359404230082159,,,,22,,,-75
289115,359404230082159,,,,16,,,-75
288683,359404230082159,,,,36,,,-76
287448,359404230082159,,,,18,,,-74
286228,359404230082159,,,,33,,,-74
285325,359404230082159,,,,10,,,-79
285291,359404230082159,,,,49259,,,-77
285190,359404230082159,,,,48973,,,-77
284383,359404230082159,,,,31,,,-77
283630,359404230082159,,,,31,,,-77
283149,359404230082159,,,,14913,,,-78
282874,359404230082159,,,,32,,,-76
282277,359404230082159,,,,37,,,-79
282062,359404230082159,,,,69157,,,-75
281994,359404230082159,,,,67451,,,-75
281770,359404230082159,,,,13,,,-77
280778,359404230082159,,,,36,,,-79
279888,359404230082159,,,,10,,,-79
278584,359404230082159,,,,9,,,-75
277633,359404230082159,,,,36,,,-75
276205,359404230082159,,,,38,,,-73
274600,359404230082159,,,,20,,,-74
273401,359404230082159,,,,34,,,-73
271797,359404230082159,,,,16,,,-72
270367,359404230082159,,,,28,,,-72
269977,359404230082159,,,,19,,,-74
269169,359404230082159,,,,23,,,-78
268222,359404230082159,,,,30,,,-75
266978,359404230082159,,,,19,,,-74
265766,359404230082159,,,,35,,,-78
264254,359404230082159,,,,8,,,-76
263081,359404230082159,,,,19,,,-75
261470,359404230082159,,,,13,,,-74
259812,359404230082159,,,,37,,,-77
259429,359404230082159,,,,1166,,,-75
258245,359404230082159,,,,19,,,-74
256947,359404230082159,,,,9,,,-72
255761,359404230082159,,,,31,,,-71
254433,359404230082159,,,,38,,,-72
253131,359404230082159,,,,33,,,-71
251784,359404230082159,,,,26,,,-71
250502,359404230082159,,,,16,,,-71
249910,359404230082159,,,,31,,,-71
248692,359404230082159,,,,30,,,-70
247479,359404230082159,,,,26,,,-71
246304,359404230082159,,,,12,,,-71
245710,359404230082159,,,,23,,,-72
244440,359404230082159,,,,25,,,-71
244342,359404230082159,,,,22,,,-71
244253,359404230082159,,,,25,,,-71
243177,359404230082159,,,,13307,,,-72
242917,359404230082159,,,,17,,,-72
242896,359404230082159,,,,225,,,-73
128629,359404230082159,,,,226,,,-71
302820,359404230082555,,,,10,,,-113
301397,359404230082555,,,,16,,,-96
299251,359404230082555,,,,36,,,-96
298121,359404230082555,,,,14,,,-110
297568,359404230082555,,,,19,,,-96
297088,359404230082555,,,,2138,,,-109
296905,359404230082555,,,,22,,,-112
296273,359404230082555,,,,5,,,-111
294932,359404230082555,,,,21,,,-95
293400,359404230082555,,,,17,,,-113
292853,359404230082555,,,,8,,,-109
292509,359404230082555,,,,33,,,-110
291942,359404230082555,,,,15,,,-98
290840,359404230082555,,,,14,,,-111
290067,359404230082555,,,,25,,,-111
289392,359404230082555,,,,12,,,-111
288739,359404230082555,,,,32,,,-113
288085,359404230082555,,,,11,,,-112
287619,359404230082555,,,,19,,,-97
287031,359404230082555,,,,9,,,-112
286627,359404230082555,,,,9,,,-97
286288,359404230082555,,,,36,,,-97
285877,359404230082555,,,,12,,,-97
285581,359404230082555,,,,24,,,-113
285211,359404230082555,,,,47266,,,-113
285116,359404230082555,,,,46805,,,-113
285050,359404230082555,,,,45403,,,-109
284411,359404230082555,,,,32,,,-97
284054,359404230082555,,,,14,,,-113
283493,359404230082555,,,,21,,,-112
282749,359404230082555,,,,7,,,-111
282112,359404230082555,,,,3521,,,-99
281970,359404230082555,,,,1738,,,-99
268183,359404230082555,,,,8,,,-107
263000,359404230082555,,,,31,,,-109
260257,359404230082555,,,,40543,,,-112
259490,359404230082555,,,,1866,,,-111
259406,359404230082555,,,,1603,,,-110
258786,359404230082555,,,,34,,,-108
257115,359404230082555,,,,6,,,-108
250387,359404230082555,,,,25,,,-115
249930,359404230082555,,,,24,,,-113
247982,359404230082555,,,,12,,,-119
247732,359404230082555,,,,12,,,-112
246239,359404230082555,,,,17,,,-113
240886,359404230082555,,,,7,,,-115
240219,359404230082555,,,,35,,,-117
239531,359404230082555,,,,17,,,-118
239044,359404230082555,,,,358055,,,-114
238945,359404230082555,,,,357091,,,-116
238897,359404230082555,,,,344399,,,-112
238814,359404230082555,,,,333777,,,-116
234026,359404230082555,,,,27,,,-115
233347,359404230082555,,,,15,,,-113
233040,359404230082555,,,,27,,,-94
232497,359404230082555,,,,69035,,,-93
232383,359404230082555,,,,10349,,,-112
232206,359404230082555,,,,14,,,-112
232146,359404230082555,,,,32,,,-113
231469,359404230082555,,,,18,,,-112
225769,359404230082555,,,,220,,,-94
225636,359404230082555,,,,20,,,-91
225361,359404230082555,,,,22,,,-90
224722,359404230082555,,,,34,,,-92
224256,359404230082555,,,,24,,,-91
223775,359404230082555,,,,16,,,-91
223232,359404230082555,,,,11,,,-93
222746,359404230082555,,,,34,,,-92
222388,359404230082555,,,,18,,,-92
221610,359404230082555,,,,2338,,,-91
220954,359404230082555,,,,89920,,,-114
220134,359404230082555,,,,14,,,-112
219172,359404230082555,,,,10,,,-109
218895,359404230082555,,,,13446,,,-117
218727,359404230082555,,,,19,,,-110
217651,359404230082555,,,,7,,,-111
216722,359404230082555,,,,15,,,-113
215551,359404230082555,,,,19,,,-117
213769,359404230082555,,,,141673,,,-110
212995,359404230082555,,,,8,,,-112
212444,359404230082555,,,,3020,,,-112
211926,359404230082555,,,,33,,,-115
210880,359404230082555,,,,12,,,-112
209496,359404230082555,,,,20,,,-94
